Frame	Grasper	Bipolar	Hook	Scissors	Clipper	Irrigator	SpecimenBag
2200	1	0	0	0	0	0	0
2225	1	0	1	0	0	0	0
2250	1	0	1	0	0	0	0
2275	1	0	1	0	0	0	0
2300	1	0	1	0	0	0	0
2325	1	0	1	0	0	0	0
2350	1	0	1	0	0	0	0
2375	1	0	1	0	0	0	0
2400	1	0	1	0	0	0	0
2425	1	0	1	0	0	0	0
2450	1	0	0	0	0	0	0
2475	1	0	1	0	0	0	0
2500	1	0	1	0	0	0	0
2525	1	0	1	0	0	0	0
2550	1	0	1	0	0	0	0
2575	1	0	1	0	0	0	0
2600	1	0	1	0	0	0	0
2625	1	0	1	0	0	0	0
2650	1	0	1	0	0	0	0
2675	1	0	1	0	0	0	0
2700	1	0	1	0	0	0	0
2725	1	0	1	0	0	0	0
2750	0	0	1	0	0	0	0
2775	0	0	1	0	0	0	0
2800	0	0	1	0	0	0	0
2825	1	0	1	0	0	0	0
2850	1	0	1	0	0	0	0
2875	1	0	1	0	0	0	0
2900	1	0	1	0	0	0	0
2925	1	0	1	0	0	0	0
2950	1	0	1	0	0	0	0
2975	1	0	1	0	0	0	0
3000	0	0	1	0	0	0	0
3025	0	0	1	0	0	0	0
3050	0	0	0	0	0	0	0
3075	0	0	0	0	0	0	0
3100	0	0	0	0	0	0	0
3125	0	0	1	0	0	0	0
3150	0	0	1	0	0	0	0
3175	0	0	1	0	0	0	0
3200	0	0	1	0	0	0	0
3225	0	0	1	0	0	0	0
3250	0	0	1	0	0	0	0
3275	0	0	0	0	0	0	0
3300	0	0	1	0	0	0	0
3325	0	0	1	0	0	0	0
3350	0	0	0	0	0	0	0
3375	1	0	0	0	0	0	0
3400	1	0	0	0	0	0	0
3425	1	0	0	0	0	0	0
3450	1	0	0	0	0	0	0
3475	1	0	0	0	0	0	0
3500	1	0	0	0	0	0	0
3525	1	0	0	0	0	0	0
3550	1	0	0	0	0	0	0
3575	1	0	0	0	0	0	0
3600	1	0	0	0	0	0	0
3625	1	0	0	0	0	0	0
3650	1	0	0	0	0	0	0
3675	1	0	0	0	0	0	0
3700	1	0	0	0	0	0	0
3725	1	0	0	0	0	0	0
3750	1	0	1	0	0	0	0
3775	1	0	1	0	0	0	0
3800	1	0	1	0	0	0	0
3825	1	0	1	0	0	0	0
3850	1	0	1	0	0	0	0
3875	1	0	1	0	0	0	0
3900	1	0	1	0	0	0	0
3925	1	0	1	0	0	0	0
3950	1	0	0	0	0	0	0
3975	1	0	0	0	0	0	0
4000	1	0	1	0	0	0	0
4025	1	0	1	0	0	0	0
4050	1	0	1	0	0	0	0
4075	1	0	1	0	0	0	0
4100	1	0	1	0	0	0	0
4125	1	0	1	0	0	0	0
4150	1	0	0	0	0	0	0
4175	1	0	0	0	0	0	0
4200	1	0	0	0	0	0	0
4225	1	0	0	0	0	0	0
4250	1	0	0	0	0	0	0
4275	1	0	0	0	0	0	0
4300	1	0	0	0	0	0	0
4325	1	0	0	0	0	0	0
4350	1	1	0	0	0	0	0
4375	1	1	0	0	0	0	0
4400	1	1	0	0	0	0	0
4425	1	1	0	0	0	0	0
4450	1	1	0	0	0	0	0
4475	1	1	0	0	0	0	0
4500	1	1	0	0	0	0	0
4525	1	1	0	0	0	0	0
4550	1	1	0	0	0	0	0
4575	1	1	0	0	0	0	0
4600	1	1	0	0	0	0	0
4625	1	1	0	0	0	0	0
4650	1	1	0	0	0	0	0
4675	1	1	0	0	0	0	0
4700	1	1	0	0	0	0	0
4725	1	1	0	0	0	0	0
4750	1	1	0	0	0	0	0
4775	1	1	0	0	0	0	0
4800	1	1	0	0	0	0	0
4825	1	1	0	0	0	0	0
4850	0	1	0	0	0	0	0
4875	0	1	0	0	0	0	0
4900	0	1	0	0	0	0	0
4925	0	1	0	0	0	0	0
4950	0	1	0	0	0	0	0
4975	0	1	0	0	0	0	0
5000	0	1	0	0	0	0	0
5025	0	1	0	0	0	0	0
5050	0	1	0	0	0	0	0
5075	0	1	0	0	0	0	0
5100	0	1	0	0	0	0	0
5125	0	1	0	0	0	0	0
5150	0	0	0	0	0	0	0
5175	0	0	0	0	0	0	0
5200	1	0	0	0	0	0	0
5225	1	0	0	0	0	0	0
5250	1	0	0	0	0	0	0
5275	0	1	0	0	0	0	0
5300	0	0	0	0	0	0	0
5325	0	0	0	0	0	0	0
5350	0	0	0	0	0	0	0
5375	0	0	0	0	0	0	0
5400	0	0	0	0	0	0	0
5425	1	0	0	0	0	0	0
5450	1	0	0	0	0	0	0
5475	1	0	0	0	0	0	0
5500	1	0	0	0	0	0	0
5525	1	0	1	0	0	0	0
5550	1	0	1	0	0	0	0
5575	1	0	1	0	0	0	0
5600	1	0	1	0	0	0	0
5625	1	0	1	0	0	0	0
5650	1	0	1	0	0	0	0
5675	1	0	1	0	0	0	0
5700	1	0	1	0	0	0	0
5725	1	0	1	0	0	0	0
5750	1	0	1	0	0	0	0
5775	1	0	1	0	0	0	0
5800	1	0	1	0	0	0	0
5825	0	0	1	0	0	0	0
5850	0	0	1	0	0	0	0
5875	0	0	1	0	0	0	0
5900	1	0	1	0	0	0	0
5925	1	0	1	0	0	0	0
5950	1	0	1	0	0	0	0
5975	1	0	0	0	0	0	0
6000	1	0	1	0	0	0	0
6025	1	0	1	0	0	0	0
6050	1	0	1	0	0	0	0
6075	1	0	1	0	0	0	0
6100	1	0	1	0	0	0	0
6125	1	0	1	0	0	0	0
6150	1	0	1	0	0	0	0
6175	1	0	1	0	0	0	0
6200	1	0	1	0	0	0	0
6225	1	0	1	0	0	0	0
6250	1	0	1	0	0	0	0
6275	1	0	1	0	0	0	0
6300	1	0	1	0	0	0	0
6325	1	0	1	0	0	0	0
6350	1	0	1	0	0	0	0
6375	1	0	1	0	0	0	0
6400	1	0	1	0	0	0	0
6425	1	0	1	0	0	0	0
6450	1	0	1	0	0	0	0
6475	1	0	1	0	0	0	0
6500	1	0	1	0	0	0	0
6525	1	0	1	0	0	0	0
6550	1	0	1	0	0	0	0
6575	1	0	1	0	0	0	0
6600	1	0	1	0	0	0	0
6625	1	0	1	0	0	0	0
6650	1	0	1	0	0	0	0
6675	1	0	1	0	0	0	0
6700	1	0	1	0	0	0	0
6725	1	0	1	0	0	0	0
6750	1	0	1	0	0	0	0
6775	1	0	1	0	0	0	0
6800	1	0	1	0	0	0	0
6825	1	0	1	0	0	0	0
6850	1	0	1	0	0	0	0
6875	1	0	1	0	0	0	0
6900	1	0	1	0	0	0	0
6925	1	0	1	0	0	0	0
6950	1	0	1	0	0	0	0
6975	1	0	1	0	0	0	0
7000	1	0	1	0	0	0	0
7025	1	0	1	0	0	0	0
7050	1	0	1	0	0	0	0
7075	1	0	1	0	0	0	0
7100	1	0	1	0	0	0	0
7125	1	0	1	0	0	0	0
7150	1	0	1	0	0	0	0
7175	1	0	1	0	0	0	0
7200	1	0	1	0	0	0	0
7225	1	0	1	0	0	0	0
7250	1	0	1	0	0	0	0
7275	1	0	1	0	0	0	0
7300	1	0	1	0	0	0	0
7325	1	0	1	0	0	0	0
7350	1	0	1	0	0	0	0
7375	1	0	1	0	0	0	0
7400	1	0	1	0	0	0	0
7425	1	0	1	0	0	0	0
7450	1	0	1	0	0	0	0
7475	1	0	1	0	0	0	0
7500	1	0	1	0	0	0	0
7525	1	0	1	0	0	0	0
7550	1	0	1	0	0	0	0
7575	1	0	1	0	0	0	0
7600	1	0	1	0	0	0	0
7625	1	0	1	0	0	0	0
7650	1	0	1	0	0	0	0
7675	1	0	1	0	0	0	0
7700	1	0	1	0	0	0	0
7725	1	0	1	0	0	0	0
7750	1	0	1	0	0	0	0
7775	1	0	1	0	0	0	0
7800	1	0	1	0	0	0	0
7825	1	0	1	0	0	0	0
7850	1	0	1	0	0	0	0
7875	1	0	1	0	0	0	0
7900	1	0	1	0	0	0	0
7925	1	0	1	0	0	0	0
7950	1	0	1	0	0	0	0
7975	1	0	1	0	0	0	0
8000	1	0	1	0	0	0	0
8025	1	0	1	0	0	0	0
8050	1	0	1	0	0	0	0
8075	1	0	1	0	0	0	0
8100	1	0	1	0	0	0	0
8125	1	0	1	0	0	0	0
8150	1	0	1	0	0	0	0
8175	1	0	1	0	0	0	0
8200	1	0	1	0	0	0	0
8225	1	0	1	0	0	0	0
8250	1	0	1	0	0	0	0
8275	1	0	1	0	0	0	0
8300	1	0	1	0	0	0	0
8325	1	0	1	0	0	0	0
8350	1	0	1	0	0	0	0
8375	1	0	1	0	0	0	0
8400	1	0	1	0	0	0	0
8425	1	0	1	0	0	0	0
8450	1	0	1	0	0	0	0
8475	1	0	1	0	0	0	0
8500	1	0	1	0	0	0	0
8525	1	0	1	0	0	0	0
8550	1	0	1	0	0	0	0
8575	1	0	1	0	0	0	0
8600	1	0	1	0	0	0	0
8625	1	0	1	0	0	0	0
8650	1	0	1	0	0	0	0
8675	1	0	1	0	0	0	0
8700	1	0	1	0	0	0	0
8725	1	0	1	0	0	0	0
8750	1	0	1	0	0	0	0
8775	1	0	1	0	0	0	0
8800	1	0	1	0	0	0	0
8825	1	0	1	0	0	0	0
8850	1	0	1	0	0	0	0
8875	1	0	1	0	0	0	0
8900	1	0	1	0	0	0	0
8925	1	0	1	0	0	0	0
8950	1	0	1	0	0	0	0
8975	1	0	1	0	0	0	0
9000	1	0	1	0	0	0	0
9025	1	0	1	0	0	0	0
9050	1	0	1	0	0	0	0
9075	1	0	1	0	0	0	0
9100	1	0	1	0	0	0	0
9125	1	0	1	0	0	0	0
9150	1	0	1	0	0	0	0
9175	1	0	1	0	0	0	0
9200	1	0	1	0	0	0	0
9225	1	0	1	0	0	0	0
9250	1	0	1	0	0	0	0
9275	1	0	1	0	0	0	0
9300	1	0	1	0	0	0	0
9325	1	0	1	0	0	0	0
9350	1	0	1	0	0	0	0
9375	1	0	1	0	0	0	0
9400	1	0	1	0	0	0	0
9425	1	0	1	0	0	0	0
9450	1	0	1	0	0	0	0
9475	1	0	1	0	0	0	0
9500	1	0	1	0	0	0	0
9525	1	0	1	0	0	0	0
9550	1	0	1	0	0	0	0
9575	1	0	1	0	0	0	0
9600	0	0	1	0	0	0	0
9625	0	0	1	0	0	0	0
9650	0	0	1	0	0	0	0
9675	0	0	1	0	0	0	0
9700	1	0	1	0	0	0	0
9725	1	0	1	0	0	0	0
9750	1	0	1	0	0	0	0
9775	1	0	1	0	0	0	0
9800	1	0	1	0	0	0	0
9825	1	0	1	0	0	0	0
9850	1	0	1	0	0	0	0
9875	1	0	1	0	0	0	0
9900	1	0	1	0	0	0	0
9925	1	0	1	0	0	0	0
9950	1	0	1	0	0	0	0
9975	1	0	1	0	0	0	0
10000	1	0	1	0	0	0	0
10025	1	0	1	0	0	0	0
10050	1	0	1	0	0	0	0
10075	1	0	1	0	0	0	0
10100	1	0	1	0	0	0	0
10125	1	0	1	0	0	0	0
10150	0	0	1	0	0	0	0
10175	0	0	1	0	0	0	0
10200	0	0	1	0	0	0	0
10225	0	0	1	0	0	0	0
10250	0	0	1	0	0	0	0
10275	0	0	1	0	0	0	0
10300	0	0	1	0	0	0	0
10325	0	0	1	0	0	0	0
10350	0	0	1	0	0	0	0
10375	0	0	1	0	0	0	0
10400	0	0	1	0	0	0	0
10425	0	0	1	0	0	0	0
10450	0	0	1	0	0	0	0
10475	0	0	1	0	0	0	0
10500	0	0	1	0	0	0	0
10525	0	0	1	0	0	0	0
10550	0	0	1	0	0	0	0
10575	0	0	1	0	0	0	0
10600	0	0	1	0	0	0	0
10625	1	0	1	0	0	0	0
10650	0	0	1	0	0	0	0
10675	0	0	1	0	0	0	0
10700	0	0	1	0	0	0	0
10725	1	0	1	0	0	0	0
10750	1	0	1	0	0	0	0
10775	1	0	1	0	0	0	0
10800	1	0	1	0	0	0	0
10825	1	0	1	0	0	0	0
10850	1	0	1	0	0	0	0
10875	1	0	1	0	0	0	0
10900	1	0	1	0	0	0	0
10925	1	0	1	0	0	0	0
10950	1	0	1	0	0	0	0
10975	1	0	1	0	0	0	0
11000	1	0	1	0	0	0	0
11025	1	0	1	0	0	0	0
11050	1	0	1	0	0	0	0
11075	1	0	1	0	0	0	0
11100	1	0	1	0	0	0	0
11125	1	0	1	0	0	0	0
11150	1	0	1	0	0	0	0
11175	1	0	1	0	0	0	0
11200	1	0	1	0	0	0	0
11225	1	0	1	0	0	0	0
11250	1	0	1	0	0	0	0
11275	1	0	1	0	0	0	0
11300	1	0	1	0	0	0	0
11325	1	0	1	0	0	0	0
11350	1	0	1	0	0	0	0
11375	1	0	1	0	0	0	0
11400	1	0	1	0	0	0	0
11425	1	0	1	0	0	0	0
11450	1	0	1	0	0	0	0
11475	1	0	1	0	0	0	0
11500	1	0	1	0	0	0	0
11525	1	0	1	0	0	0	0
11550	1	0	1	0	0	0	0
11575	1	0	1	0	0	0	0
11600	1	0	1	0	0	0	0
11625	1	0	1	0	0	0	0
11650	1	0	1	0	0	0	0
11675	0	0	1	0	0	0	0
11700	0	0	1	0	0	0	0
11725	1	0	1	0	0	0	0
11750	1	0	1	0	0	0	0
11775	1	0	1	0	0	0	0
11800	1	0	1	0	0	0	0
11825	1	0	1	0	0	0	0
11850	0	0	1	0	0	0	0
11875	0	0	1	0	0	0	0
11900	0	0	1	0	0	0	0
11925	1	0	1	0	0	0	0
11950	1	0	1	0	0	0	0
11975	1	0	1	0	0	0	0
12000	1	0	1	0	0	0	0
12025	1	0	1	0	0	0	0
12050	1	0	1	0	0	0	0
12075	1	0	1	0	0	0	0
12100	1	0	1	0	0	0	0
12125	1	0	1	0	0	0	0
12150	1	0	1	0	0	0	0
12175	1	0	1	0	0	0	0
12200	1	0	1	0	0	0	0
12225	1	0	1	0	0	0	0
12250	1	0	1	0	0	0	0
12275	1	0	1	0	0	0	0
12300	1	0	1	0	0	0	0
12325	1	0	1	0	0	0	0
12350	1	0	1	0	0	0	0
12375	1	0	1	0	0	0	0
12400	1	0	1	0	0	0	0
12425	1	0	1	0	0	0	0
12450	1	0	1	0	0	0	0
12475	1	0	1	0	0	0	0
12500	1	0	1	0	0	0	0
12525	1	0	1	0	0	0	0
12550	1	0	1	0	0	0	0
12575	0	0	1	0	0	0	0
12600	0	0	1	0	0	0	0
12625	0	0	1	0	0	0	0
12650	0	0	1	0	0	0	0
12675	0	0	1	0	0	0	0
12700	0	0	1	0	0	0	0
12725	0	0	1	0	0	0	0
12750	0	0	1	0	0	0	0
12775	0	0	1	0	0	0	0
12800	0	0	1	0	0	0	0
12825	0	0	1	0	0	0	0
12850	0	0	1	0	0	0	0
12875	0	0	1	0	0	0	0
12900	0	0	1	0	0	0	0
12925	0	0	1	0	0	0	0
12950	0	0	1	0	0	0	0
12975	0	0	1	0	0	0	0
13000	0	0	0	0	0	0	0
13025	0	0	0	0	0	0	0
13050	0	0	0	0	0	0	0
13075	0	0	0	0	0	0	0
13100	0	0	0	0	0	0	0
13125	0	0	0	0	0	0	0
13150	0	0	0	0	0	0	0
13175	0	0	0	0	0	0	0
13200	0	0	0	0	0	0	0
13225	0	0	0	0	0	0	0
13250	0	0	0	0	0	0	0
13275	0	0	0	0	0	0	0
13300	0	0	0	0	0	0	0
13325	0	0	0	0	0	0	0
13350	0	0	0	0	0	0	0
13375	0	0	0	0	0	0	0
13400	0	0	0	0	0	0	0
13425	0	0	0	0	1	0	0
13450	0	0	0	0	1	0	0
13475	0	0	0	0	1	0	0
13500	0	0	0	0	1	0	0
13525	0	0	0	0	1	0	0
13550	0	0	0	0	1	0	0
13575	0	0	0	0	1	0	0
13600	0	0	0	0	1	0	0
13625	0	0	0	0	1	0	0
13650	0	0	0	0	1	0	0
13675	1	0	0	0	0	0	0
13700	0	0	0	0	0	0	0
13725	0	0	0	0	1	0	0
13750	0	0	0	0	1	0	0
13775	0	0	0	0	1	0	0
13800	0	0	0	0	1	0	0
13825	0	0	0	0	1	0	0
13850	0	0	0	0	1	0	0
13875	0	0	0	0	1	0	0
13900	0	0	0	0	0	0	0
13925	0	0	0	0	1	0	0
13950	0	0	0	0	1	0	0
13975	0	0	0	0	1	0	0
14000	0	0	0	0	1	0	0
14025	0	0	0	0	1	0	0
14050	0	0	0	0	1	0	0
14075	0	0	0	0	1	0	0
14100	0	0	0	0	1	0	0
14125	0	0	0	0	1	0	0
14150	0	0	0	0	1	0	0
14175	1	0	0	0	0	0	0
14200	0	0	0	0	0	0	0
14225	0	0	0	0	0	0	0
14250	0	0	0	0	0	0	0
14275	0	0	0	0	0	0	0
14300	0	0	0	0	0	0	0
14325	1	0	0	0	1	0	0
14350	0	0	0	0	1	0	0
14375	0	0	0	0	1	0	0
14400	0	0	0	0	1	0	0
14425	0	0	0	0	1	0	0
14450	0	0	0	0	1	0	0
14475	0	0	0	0	0	0	0
14500	0	0	0	0	0	0	0
14525	0	0	0	0	1	0	0
14550	0	0	0	0	1	0	0
14575	0	0	0	0	1	0	0
14600	0	0	0	0	1	0	0
14625	1	0	0	0	1	0	0
14650	1	0	0	0	1	0	0
14675	1	0	0	0	1	0	0
14700	1	0	0	0	1	0	0
14725	1	0	0	0	1	0	0
14750	1	0	0	0	1	0	0
14775	1	0	0	0	1	0	0
14800	0	0	0	0	1	0	0
14825	0	0	0	0	1	0	0
14850	0	0	0	0	1	0	0
14875	0	0	0	0	1	0	0
14900	0	0	0	0	1	0	0
14925	0	0	0	0	1	0	0
14950	0	0	0	0	1	0	0
14975	0	0	0	0	1	0	0
15000	0	0	0	0	1	0	0
15025	0	0	0	0	1	0	0
15050	0	0	0	0	1	0	0
15075	0	0	0	0	1	0	0
15100	0	0	0	0	1	0	0
15125	1	0	0	0	0	0	0
15150	1	0	0	0	0	0	0
15175	1	0	0	0	0	0	0
15200	1	0	0	0	0	0	0
15225	1	0	0	0	0	0	0
15250	1	0	0	0	0	0	0
15275	1	0	0	0	0	0	0
15300	1	0	0	1	0	0	0
15325	1	0	0	1	0	0	0
15350	1	0	0	1	0	0	0
15375	1	0	0	1	0	0	0
15400	1	0	0	1	0	0	0
15425	1	0	0	1	0	0	0
15450	1	0	0	1	0	0	0
15475	1	0	0	1	0	0	0
15500	1	0	0	1	0	0	0
15525	0	0	0	1	0	0	0
15550	1	0	0	1	0	0	0
15575	0	0	0	1	0	0	0
15600	0	0	0	1	0	0	0
15625	0	0	0	1	0	0	0
15650	0	0	0	1	0	0	0
15675	0	0	0	1	0	0	0
15700	0	0	0	1	0	0	0
15725	0	0	0	1	0	0	0
15750	0	0	0	1	0	0	0
15775	0	0	0	1	0	0	0
15800	0	0	0	1	0	0	0
15825	0	0	0	1	0	0	0
15850	0	0	0	1	0	0	0
15875	0	0	0	0	0	0	0
15900	0	0	0	0	0	0	0
15925	0	0	0	0	0	0	0
15950	0	0	0	0	0	0	0
15975	0	0	0	0	0	0	0
16000	0	0	0	0	0	0	0
16025	0	0	0	0	0	0	0
16050	0	0	1	0	0	0	0
16075	0	0	1	0	0	0	0
16100	0	0	1	0	0	0	0
16125	0	0	1	0	0	0	0
16150	0	0	1	0	0	0	0
16175	0	0	1	0	0	0	0
16200	0	0	1	0	0	0	0
16225	0	0	1	0	0	0	0
16250	0	0	1	0	0	0	0
16275	1	0	1	0	0	0	0
16300	1	0	1	0	0	0	0
16325	0	0	1	0	0	0	0
16350	0	0	1	0	0	0	0
16375	0	0	1	0	0	0	0
16400	0	0	1	0	0	0	0
16425	0	0	1	0	0	0	0
16450	0	0	1	0	0	0	0
16475	0	0	1	0	0	0	0
16500	0	0	1	0	0	0	0
16525	0	0	1	0	0	0	0
16550	0	0	1	0	0	0	0
16575	0	0	1	0	0	0	0
16600	0	0	1	0	0	0	0
16625	0	0	1	0	0	0	0
16650	0	0	1	0	0	0	0
16675	0	0	1	0	0	0	0
16700	0	0	1	0	0	0	0
16725	0	0	1	0	0	0	0
16750	0	0	1	0	0	0	0
16775	0	0	1	0	0	0	0
16800	0	0	1	0	0	0	0
16825	0	0	1	0	0	0	0
16850	0	0	1	0	0	0	0
16875	0	0	1	0	0	0	0
16900	0	0	1	0	0	0	0
16925	0	0	1	0	0	0	0
16950	0	0	1	0	0	0	0
16975	0	0	1	0	0	0	0
17000	0	0	1	0	0	0	0
17025	0	0	1	0	0	0	0
17050	0	0	1	0	0	0	0
17075	0	0	1	0	0	0	0
17100	0	0	1	0	0	0	0
17125	0	0	1	0	0	0	0
17150	0	0	1	0	0	0	0
17175	0	0	1	0	0	0	0
17200	0	0	1	0	0	0	0
17225	0	0	1	0	0	0	0
17250	0	0	1	0	0	0	0
17275	0	0	1	0	0	0	0
17300	0	0	1	0	0	0	0
17325	0	0	1	0	0	0	0
17350	0	0	1	0	0	0	0
17375	0	0	1	0	0	0	0
17400	0	0	1	0	0	0	0
17425	0	0	1	0	0	0	0
17450	0	0	1	0	0	0	0
17475	0	0	1	0	0	0	0
17500	0	0	1	0	0	0	0
17525	1	0	1	0	0	0	0
17550	1	0	1	0	0	0	0
17575	0	0	1	0	0	0	0
17600	0	0	1	0	0	0	0
17625	0	0	1	0	0	0	0
17650	0	0	1	0	0	0	0
17675	0	0	1	0	0	0	0
17700	0	0	1	0	0	0	0
17725	0	0	1	0	0	0	0
17750	0	0	1	0	0	0	0
17775	0	0	1	0	0	0	0
17800	0	0	1	0	0	0	0
17825	0	0	1	0	0	0	0
17850	0	0	1	0	0	0	0
17875	0	0	1	0	0	0	0
17900	0	0	1	0	0	0	0
17925	0	0	1	0	0	0	0
17950	0	0	1	0	0	0	0
17975	0	0	1	0	0	0	0
18000	0	0	1	0	0	0	0
18025	0	0	1	0	0	0	0
18050	0	0	1	0	0	0	0
18075	0	0	1	0	0	0	0
18100	0	0	1	0	0	0	0
18125	0	0	1	0	0	0	0
18150	0	0	1	0	0	0	0
18175	0	0	1	0	0	0	0
18200	0	0	1	0	0	0	0
18225	0	0	1	0	0	0	0
18250	0	0	1	0	0	0	0
18275	0	0	1	0	0	0	0
18300	0	0	1	0	0	0	0
18325	0	0	1	0	0	0	0
18350	0	0	1	0	0	0	0
18375	0	0	1	0	0	0	0
18400	0	0	1	0	0	0	0
18425	1	0	1	0	0	0	0
18450	1	0	1	0	0	0	0
18475	1	0	1	0	0	0	0
18500	1	0	1	0	0	0	0
18525	0	0	1	0	0	0	0
18550	0	0	1	0	0	0	0
18575	0	0	1	0	0	0	0
18600	0	0	1	0	0	0	0
18625	0	0	1	0	0	0	0
18650	0	0	1	0	0	0	0
18675	0	0	1	0	0	0	0
18700	0	0	1	0	0	0	0
18725	0	0	1	0	0	0	0
18750	0	0	1	0	0	0	0
18775	0	0	1	0	0	0	0
18800	0	0	1	0	0	0	0
18825	0	0	1	0	0	0	0
18850	0	0	1	0	0	0	0
18875	0	0	1	0	0	0	0
18900	0	0	1	0	0	0	0
18925	0	0	1	0	0	0	0
18950	0	0	1	0	0	0	0
18975	0	0	1	0	0	0	0
19000	0	0	1	0	0	0	0
19025	0	0	1	0	0	0	0
19050	0	0	1	0	0	0	0
19075	0	0	1	0	0	0	0
19100	0	0	1	0	0	0	0
19125	0	0	1	0	0	0	0
19150	0	0	1	0	0	0	0
19175	0	0	1	0	0	0	0
19200	0	0	1	0	0	0	0
19225	0	0	1	0	0	0	0
19250	0	0	1	0	0	0	0
19275	0	0	1	0	0	0	0
19300	0	0	1	0	0	0	0
19325	0	0	1	0	0	0	0
19350	0	0	1	0	0	0	0
19375	0	0	1	0	0	0	0
19400	0	0	1	0	0	0	0
19425	0	0	1	0	0	0	0
19450	0	0	1	0	0	0	0
19475	0	0	1	0	0	0	0
19500	0	0	1	0	0	0	0
19525	0	0	1	0	0	0	0
19550	0	0	1	0	0	0	0
19575	0	0	1	0	0	0	0
19600	0	0	1	0	0	0	0
19625	0	0	1	0	0	0	0
19650	0	0	1	0	0	0	0
19675	0	0	1	0	0	0	0
19700	0	0	1	0	0	0	0
19725	0	0	1	0	0	0	0
19750	0	0	1	0	0	0	0
19775	0	0	1	0	0	0	0
19800	0	0	0	0	0	0	0
19825	0	0	0	0	0	0	0
19850	0	0	0	0	0	0	0
19875	0	0	0	0	0	0	0
19900	0	0	0	0	0	0	0
19925	0	0	0	0	0	0	0
19950	0	0	0	0	0	0	0
19975	0	0	0	0	0	0	0
20000	0	0	0	0	0	0	0
20025	0	0	0	0	0	0	0
20050	0	0	0	0	0	0	0
20075	0	0	0	0	0	0	0
20100	0	1	0	0	0	0	0
20125	0	1	0	0	0	0	0
20150	0	1	0	0	0	0	0
20175	0	1	0	0	0	0	0
20200	0	1	0	0	0	0	0
20225	0	1	0	0	0	0	0
20250	0	1	0	0	0	0	0
20275	0	1	0	0	0	0	0
20300	0	1	0	0	0	0	0
20325	0	1	0	0	0	0	0
20350	0	1	0	0	0	0	0
20375	0	1	0	0	0	0	0
20400	0	1	0	0	0	0	0
20425	0	1	0	0	0	0	0
20450	0	1	0	0	0	0	0
20475	0	1	0	0	0	0	0
